#wvl [um]        modulation
9.49757812       0.0240051908      
9.49667616       0.0239985835      
9.49577438       0.0241779982      
9.49487277       0.0240963628      
9.49397133       0.0240313407      
9.49307006       0.0240379364      
9.49216896       0.024377094       
9.49126803       0.02410837        
9.49036728       0.0241836476      
9.48946669       0.0240608217      
9.48856628       0.0240887644      
9.48766603       0.0240080644      
9.48676596       0.0241305052      
9.48586606       0.024048351       
9.48496633       0.0241711027      
9.48406677       0.0239917199      
9.48316738       0.0240462951      
9.48226816       0.0241196351      
9.48136911       0.0240102727      
9.48047023       0.0240186345      
9.47957152       0.0241834972      
9.47867299       0.0240203779      
9.47777462       0.0241335838      
9.47687642       0.0240208109      
9.47597839       0.0241396467      
9.47508054       0.0239979522      
9.47418285       0.0240619358      
9.47328534       0.0242332072      
9.47238799       0.0240178984      
9.47149081       0.0240039923      
9.47059381       0.0240341761      
9.46969697       0.0241317038      
9.4688003        0.0240122267      
9.46790381       0.0240390899      
9.46700748       0.0241069339      
9.46611132       0.0241968198      
9.46521533       0.0240369303      
9.46431952       0.0241092012      
9.46342387       0.0240531328      
9.46252839       0.024689442       
9.46163308       0.0240043642      
9.46073794       0.0239999583      
9.45984297       0.0240240992      
9.45894816       0.0240245217      
9.45805353       0.0245490165      
9.45715907       0.0242943838      
9.45626478       0.024115477       
9.45537065       0.0240349468      
9.45447669       0.0240246237      
9.45358291       0.0240083489      
9.45268929       0.0241128085      
9.45179584       0.0240836022      
9.45090256       0.024076243       
9.45000945       0.024042697       
9.44911651       0.024026684       
9.44822373       0.0240624447      
9.44733113       0.0240130295      
9.44643869       0.0241890533      
9.44554642       0.024001556       
9.44465433       0.0240943019      
9.44376239       0.0240481294      
9.44287063       0.0240310733      
9.44197904       0.0240276518      
9.44108761       0.0242052627      
9.44019636       0.0239993491      
9.43930527       0.0240059752      
9.43841435       0.0241395479      
9.43752359       0.0240959925      
9.43663301       0.0241342357      
9.43574259       0.0240282273      
9.43485234       0.0240313805      
9.43396226       0.0241064748      
9.43307235       0.0241437394      
9.43218261       0.0240422038      
9.43129303       0.0240566689      
9.43040362       0.0239897802      
9.42951438       0.0241196692      
9.42862531       0.0240203366      
9.4277364        0.024005479       
9.42684766       0.0239974538      
9.42595909       0.0240998254      
9.42507069       0.0240154983      
9.42418245       0.0240793518      
9.42329438       0.024026385       
9.42240648       0.0242908652      
9.42151875       0.0239914504      
9.42063118       0.0240947927      
9.41974378       0.0240439252      
9.41885655       0.0240394289      
9.41796949       0.0244080673      
9.41708259       0.0241243753      
9.41619586       0.0240130828      
9.41530929       0.0241742312      
9.4144229        0.0240031215      
9.41353667       0.0241983158      
9.4126506        0.0239883957      
9.41176471       0.0240250017      
9.41087898       0.024480563       
9.40999341       0.0244736567      
9.40910802       0.0241664203      
9.40822279       0.0242004674      
9.40733772       0.0240387381      
9.40645283       0.0241097161      
9.4055681        0.0240665256      
9.40468353       0.0240441628      
9.40379913       0.0241195897      
9.4029149        0.0243032644      
9.40203084       0.0240460224      
9.40114694       0.0240834045      
9.40026321       0.0242914581      
9.39937964       0.0239951053      
9.39849624       0.0240659374      
9.39761301       0.0241627653      
9.39672994       0.0240058856      
9.39584704       0.0240226775      
9.3949643        0.0243516885      
