#wvl [um]        modulation
9.66744006       0.0242038589      
9.66650556       0.0240978339      
9.66557124       0.0241902063      
9.66463709       0.024065789       
9.66370313       0.0240377782      
9.66276935       0.0240198213      
9.66183575       0.024020652       
9.66090233       0.0241377299      
9.65996909       0.0240816908      
9.65903603       0.0241409378      
9.65810315       0.0240935046      
9.65717045       0.0243767068      
9.65623793       0.0240504669      
9.65530559       0.0242764618      
9.65437343       0.0240260432      
9.65344145       0.0244847286      
9.65250965       0.0242406329      
9.65157803       0.0240762277      
9.65064659       0.0241703892      
9.64971533       0.0242140906      
9.64878425       0.0241664774      
9.64785335       0.0242157263      
9.64692263       0.0243386232      
9.64599209       0.024050416       
9.64506173       0.0241243026      
9.64413155       0.0242218298      
9.64320154       0.0240393603      
9.64227172       0.0240750353      
9.64134207       0.0240665338      
9.64041261       0.0241146802      
9.63948332       0.0242738362      
9.63855422       0.024127567       
9.63762529       0.0240853996      
9.63669654       0.0241326558      
9.63576797       0.0240535124      
9.63483958       0.024115736       
9.63391137       0.0242949308      
9.63298333       0.0240313967      
9.63205548       0.0241656264      
9.63112781       0.0240733093      
9.63020031       0.02403498        
9.62927299       0.0241351705      
9.62834585       0.0247048615      
9.62741889       0.0241866821      
9.62649211       0.0242914228      
9.6255655        0.0240664733      
9.62463908       0.0244181346      
9.62371283       0.0241402366      
9.62278676       0.0241783368      
9.62186087       0.0240179093      
9.62093515       0.0240915093      
9.62000962       0.0242402286      
9.61908426       0.0240471008      
9.61815908       0.0241216789      
9.61723408       0.0240510791      
9.61630926       0.0240732747      
9.61538462       0.024274441       
9.61446015       0.0240934623      
9.61353586       0.0241568773      
9.61261175       0.0240894116      
9.61168781       0.0240554062      
9.61076406       0.0240891036      
9.60984048       0.0240833305      
9.60891708       0.0240390609      
9.60799385       0.0241624471      
9.6070708        0.0246128398      
9.60614793       0.0240734275      
9.60522524       0.0240194192      
9.60430273       0.024107698       
9.60338039       0.0240800302      
9.60245823       0.0240186416      
9.60153625       0.0243355166      
9.60061444       0.0241307125      
9.59969281       0.0240990887      
9.59877136       0.024743574       
9.59785008       0.0242895936      
9.59692898       0.0240600299      
9.59600806       0.0240316063      
9.59508732       0.0242326123      
9.59416675       0.0241745366      
9.59324635       0.0243662888      
9.59232614       0.0241249911      
9.5914061        0.0240519678      
9.59048624       0.0240622061      
9.58956655       0.0240494518      
9.58864704       0.024036057       
9.58772771       0.0241017558      
9.58680855       0.024262563       
9.58588957       0.0242025718      
9.58497077       0.0240756161      
9.58405214       0.0240852083      
9.58313368       0.0240611687      
9.58221541       0.0241321092      
9.58129731       0.0240417045      
9.58037938       0.0240215167      
9.57946163       0.024043357       
9.57854406       0.0240150009      
9.57762666       0.0240983661      
9.57670944       0.0240448454      
9.5757924        0.0242204417      
9.57487553       0.0241191206      
9.57395883       0.0240250474      
9.57304231       0.0240499013      
9.57212597       0.0240555722      
9.5712098        0.0241039622      
9.57029381       0.0240278585      
9.56937799       0.0240668701      
9.56846235       0.0240352676      
9.56754688       0.0241031504      
9.56663159       0.0241656776      
9.56571647       0.024057585       
9.56480153       0.0241780402      
9.56388676       0.024390669       
9.56297217       0.0243367129      
9.56205775       0.0240377757      
9.56114351       0.0241448151      
9.56022945       0.0240292285      
9.55931555       0.0240667179      
9.55840184       0.0241573317      
9.55748829       0.0242046948      
9.55657492       0.0248164605      
9.55566173       0.0240923978      
9.55474871       0.0240278004      
9.55383587       0.0240245172      
9.55292319       0.0240352733      
9.5520107        0.0241144526      
9.55109838       0.0240865042      
9.55018623       0.0240197745      
9.54927426       0.0241848906      
9.54836246       0.0241233163      
9.54745083       0.0242274465      
9.54653938       0.0240710273      
9.5456281        0.0242932466      
9.544717         0.0240429136      
9.54380607       0.0240378488      
9.54289531       0.0243677007      
9.54198473       0.0241072652      
9.54107432       0.0242213062      
9.54016409       0.0241532946      
9.53925403       0.0240727979      
9.53834414       0.0242020754      
9.53743443       0.024076243       
9.53652489       0.0240813345      
9.53561552       0.0241534025      
9.53470633       0.0240712676      
9.53379731       0.0240676639      
